,Index,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream
2104,2104.0,Ozzy Osbourne,https://open.spotify.com/artist/6ZLTlhejhndI4Rh53vYhrY,Dreamer,Down To Earth,album,spotify:track:78PKCefXwDLbl4FVO1Pjzh,0.493,0.636,1.0,-7.408,0.0256,0.0629,2.49e-06,0.0921,0.279,79.419,284907.0,https://www.youtube.com/watch?v=LCCiwPEdEpg,"OZZY OSBOURNE - ""Dreamer"" (Official Video)",Ozzy Osbourne,89446125.0,717595.0,24566.0,True,True,90646036.0
2105,2105.0,Ozzy Osbourne,https://open.spotify.com/artist/6ZLTlhejhndI4Rh53vYhrY,Patient Number 9 (feat. Jeff Beck),Patient Number 9,album,spotify:track:3YYnFEXCLNbaWuC0hIEnIS,0.318,0.87,5.0,-4.246,0.0652,0.000195,0.192,0.133,0.297,169.906,441402.0,https://www.youtube.com/watch?v=h_6DfxA6LiI,Ozzy Osbourne - Patient Number 9 (Official Music Video) ft. Jeff Beck,OzzyOsbourneVEVO,8099358.0,181901.0,11491.0,True,True,12485722.0
2106,2106.0,Ozzy Osbourne,https://open.spotify.com/artist/6ZLTlhejhndI4Rh53vYhrY,One of Those Days (feat. Eric Clapton),Patient Number 9,album,spotify:track:2lcfGO79t1PqcXc2Mbxyd5,0.412,0.835,3.0,-4.342,0.0335,0.000434,0.457,0.106,0.313,81.958,280207.0,https://www.youtube.com/watch?v=N7FKAhIVD80,Ozzy Osbourne - One of Those Days (Official Music Video) ft. Eric Clapton,OzzyOsbourneVEVO,3104831.0,80923.0,4373.0,True,True,4653404.0
2107,2107.0,a-ha,https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE,Take on Me,Hunting High and Low,album,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,0.573,0.902,6.0,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412,225280.0,https://www.youtube.com/watch?v=djV11Xbc914,a-ha - Take On Me (Official Video) [Remastered in 4K],a-ha,1602170613.0,9457948.0,312688.0,True,True,1299777688.0
2108,2108.0,a-ha,https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE,The Sun Always Shines on T.V.,Hunting High and Low,album,spotify:track:0HoaLXRp7jJtdQFunUyUGc,0.494,0.839,9.0,-8.79,0.0647,0.0534,0.0706,0.253,0.219,126.329,302400.0,https://www.youtube.com/watch?v=a3ir9HC9vYg,a-ha - The Sun Always Shines on T.V. (Official Video),a-ha,93736610.0,431095.0,20947.0,True,True,66614165.0
2109,2109.0,a-ha,https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE,Hunting High and Low,Hunting High and Low,album,spotify:track:5tewIdMVsaJWN19ZnmnPNN,0.513,0.676,9.0,-6.148,0.0309,0.301,0.0,0.0864,0.311,116.592,228693.0,https://www.youtube.com/watch?v=s6VaeFCxta8,a-ha - Hunting High and Low (Official Video),a-ha,59266514.0,365211.0,17043.0,True,True,64511762.0
2110,2110.0,a-ha,https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE,Take On Me - 2017 Acoustic,Take On Me (2017 Acoustic),single,spotify:track:6NK9sI0Lnsiwn6I0MbWWxn,0.437,0.188,9.0,-10.868,0.0307,0.92,1.26e-05,0.0988,0.223,103.883,184326.0,https://www.youtube.com/watch?v=UB11caUeHQY,a-ha - Take On Me (2017 Acoustic / Lyric Video),ahaVEVO,1568926.0,36004.0,999.0,True,True,44538279.0
2111,2111.0,a-ha,https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE,Crying in the Rain,"East of the Sun, West of the Moon",album,spotify:track:6c9nkeetGbsoXa7d5E1wHa,0.394,0.547,2.0,-9.276,0.0383,0.436,0.000111,0.344,0.151,181.74,260227.0,https://www.youtube.com/watch?v=h-WPexVEujg,a-ha - Crying in the Rain (Official Video),a-ha,45632510.0,277292.0,9215.0,True,True,54925462.0
2112,2112.0,a-ha,https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE,Stay on These Roads,Stay on These Roads,album,spotify:track:2ejkRnZWPACfuqr06gFw1w,0.572,0.51,5.0,-9.99,0.0308,0.0329,0.103,0.163,0.188,103.973,284053.0,https://www.youtube.com/watch?v=nWey1DBAchM,a-ha - Stay On These Roads (Official Video),a-ha,62938557.0,385466.0,22325.0,True,True,38423564.0
2113,2113.0,a-ha,https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE,You Are the One,Stay on These Roads,album,spotify:track:6a9O11ZNVVkl6zMrbdO3p3,0.514,0.71,2.0,-11.731,0.0316,0.017,0.007,0.29,0.861,161.108,231573.0,https://www.youtube.com/watch?v=Wut994fxYA8,a-ha - You Are the One (Official Video),a-ha,23733318.0,151584.0,8016.0,True,True,25875759.0
2114,2114.0,a-ha,https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE,Take On Me - MTV Unplugged,MTV Unplugged - Summer Solstice,album,spotify:track:7htt7UuxHL5wneOcMWJP5E,0.472,0.204,9.0,-13.419,0.0408,0.966,4.12e-05,0.69,0.296,129.504,253907.0,https://www.youtube.com/watch?v=-xKM3mGt2pE,a-ha - Take On Me (Live From MTV Unplugged),ahaVEVO,88697505.0,1143798.0,40579.0,True,True,59712050.0
2115,2115.0,a-ha,https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE,I've Been Losing You,Scoundrel Days (Deluxe Edition),album,spotify:track:5pzEYTNR667VbDAUmMpF0S,0.646,0.929,7.0,-4.58,0.043,0.0517,0.0301,0.139,0.419,119.027,265653.0,https://www.youtube.com/watch?v=Xbg4JFdcbY4,A-ha - I've been losing you,curedude77,9235010.0,41419.0,2626.0,False,False,18761173.0
2116,2116.0,a-ha,https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE,There's Never a Forever Thing,Stay on These Roads,album,spotify:track:5OWV0zaieHKpIW5O2EbRjy,0.602,0.303,7.0,-15.077,0.0243,0.521,0.00582,0.139,0.255,99.006,171573.0,https://www.youtube.com/watch?v=IdbZDkn5oNc,a-ha - There's Never a Forever Thing (Official Video),a-ha,13130975.0,102737.0,4958.0,True,True,11329912.0
2117,2117.0,Mötley Crüe,https://open.spotify.com/artist/0cc6vw3VN8YlIcvr1v7tBL,Kickstart My Heart,Dr. Feelgood (Deluxe Version),album,spotify:track:6imjJij6aCM0IbbODUzJQn,0.465,0.977,7.0,-3.839,0.175,0.00111,0.00298,0.201,0.233,89.535,284027.0,https://www.youtube.com/watch?v=CmXWkMlKFkI,Mötley Crüe - Kickstart My Heart (Official Music Video),MotleyCrueVEVO,50941785.0,364356.0,12024.0,True,True,456226661.0
2118,2118.0,Mötley Crüe,https://open.spotify.com/artist/0cc6vw3VN8YlIcvr1v7tBL,"Girls, Girls, Girls","Girls, Girls, Girls (Deluxe Version)",album,spotify:track:549Go7a66CX6k523uK9kUv,0.599,0.931,7.0,-4.653,0.0735,0.0302,6.69e-05,0.392,0.536,140.123,270427.0,https://www.youtube.com/watch?v=d2XdmyBtCRQ,Mötley Crüe - Girls Girls Girls (Official Music Video),MotleyCrueVEVO,30998508.0,189430.0,6897.0,True,True,216378922.0
2119,2119.0,Mötley Crüe,https://open.spotify.com/artist/0cc6vw3VN8YlIcvr1v7tBL,Dr. Feelgood,Dr. Feelgood (Deluxe Version),album,spotify:track:2cc9k15AifO7RfxxuEExkS,0.535,0.967,2.0,-4.082,0.0678,0.000885,0.0181,0.233,0.353,110.975,291307.0,https://www.youtube.com/watch?v=trGX3ET3jTQ,Mötley Crüe - Dr. Feelgood (Official Music Video),Mötley Crüe,24689852.0,183612.0,6810.0,True,True,179527536.0
2120,2120.0,Mötley Crüe,https://open.spotify.com/artist/0cc6vw3VN8YlIcvr1v7tBL,Home Sweet Home,Theatre of Pain (2021 - Remaster),album,spotify:track:2C0hJUVjp7FSchyhYiceJq,0.395,0.777,5.0,-5.848,0.0334,0.097,5.52e-06,0.197,0.12,75.575,239080.0,https://www.youtube.com/watch?v=Gmrh42foUsg,Mötley Crüe - Home Sweet Home (Official Music Video),Mötley Crüe,35062455.0,268415.0,10228.0,True,True,181109214.0
2121,2121.0,Mötley Crüe,https://open.spotify.com/artist/0cc6vw3VN8YlIcvr1v7tBL,Shout At The Devil,Shout At The Devil,album,spotify:track:6VZivrPxu9MJ5rIPIERg56,0.5,0.946,5.0,-5.428,0.072,0.0221,4.21e-05,0.068,0.45,94.544,194987.0,https://www.youtube.com/watch?v=jC0kHsTtzCA,Motley Crue - Shout At The Devil,Faze Linear,10162826.0,88101.0,3334.0,False,False,124633071.0
2122,2122.0,Mötley Crüe,https://open.spotify.com/artist/0cc6vw3VN8YlIcvr1v7tBL,Wild Side,"Girls, Girls, Girls (Deluxe Version)",album,spotify:track:669npuMwVlYFReOpYFYxwH,0.596,0.896,0.0,-4.635,0.0383,0.00761,0.000595,0.372,0.457,115.093,281960.0,https://www.youtube.com/watch?v=4Hihge6FFVw,Mötley Crüe - Wild Side (Official Music Video),MotleyCrueVEVO,32312662.0,145269.0,6429.0,True,True,92688735.0
2123,2123.0,Mötley Crüe,https://open.spotify.com/artist/0cc6vw3VN8YlIcvr1v7tBL,Live Wire,Too Fast For Love (Deluxe Version),album,spotify:track:4Z69VxUgbZyMX7uN6Xg0q9,0.411,0.904,7.0,-6.652,0.063,9.37e-05,7.57e-06,0.565,0.679,112.24,194587.0,https://www.youtube.com/watch?v=Ahq4blDfU5s,Mötley Crüe - Live Wire (Official Music Video),Mötley Crüe,24343824.0,190883.0,7388.0,True,True,84047575.0
2124,2124.0,Mötley Crüe,https://open.spotify.com/artist/0cc6vw3VN8YlIcvr1v7tBL,Looks That Kill,Shout At The Devil,album,spotify:track:74BDVL4TC3P8wyrYViuVjO,0.485,0.949,0.0,-5.79,0.0404,0.00327,0.00631,0.115,0.742,135.972,247840.0,https://www.youtube.com/watch?v=9wPHxQMgdKs,Mötley Crüe - Looks That Kill (Official Music Video),Mötley Crüe,12197706.0,110013.0,4760.0,True,True,72154765.0
2125,2125.0,Mötley Crüe,https://open.spotify.com/artist/0cc6vw3VN8YlIcvr1v7tBL,Same Ol' Situation (S.O.S.),Dr. Feelgood (Deluxe Version),album,spotify:track:6wdIe1ep26qiaIaiHF5b9F,0.498,0.984,2.0,-3.296,0.128,0.0363,2.96e-05,0.11,0.258,139.71,254040.0,https://www.youtube.com/watch?v=kXt5NWY5Ay0,Mötley Crüe - Same Old Situation,MotleyCrueVEVO,19901510.0,99654.0,4073.0,True,True,58208312.0
2126,2126.0,Mötley Crüe,https://open.spotify.com/artist/0cc6vw3VN8YlIcvr1v7tBL,Smokin' In The Boys Room,Theatre Of Pain (Deluxe Version),album,spotify:track:2gvgvbokPJZ7Uw5u2m5LeP,0.391,0.938,2.0,-4.86,0.0792,0.00177,1.06e-06,0.247,0.654,134.708,208400.0,https://www.youtube.com/watch?v=5oVBvxA0mm0,Mötley Crüe - Smokin In The Boys Room,MotleyCrueVEVO,9751309.0,91769.0,3061.0,True,True,45060283.0
2127,2127.0,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,Would? (2022 Remaster),Dirt (2022 Remaster),album,spotify:track:5sFDReWLrZHLFZFjHsjUTS,0.305,0.833,6.0,-7.981,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,206773.0,https://www.youtube.com/watch?v=Nco_kh8xJDs,Alice In Chains - Would? (Official HD Video),AliceInChainsVEVO,128525680.0,698037.0,36499.0,True,True,235889888.0
2128,2128.0,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,Man in the Box,Facelift,album,spotify:track:6gZVQvQZOFpzIy3HblJ20F,0.355,0.791,8.0,-7.565,0.0453,0.00045,0.0,0.0969,0.758,106.392,285200.0,https://www.youtube.com/watch?v=TAqZb52sgpU,Alice In Chains - Man in the Box (Official Video),AliceInChainsVEVO,140785484.0,824909.0,34260.0,True,True,281425872.0
2129,2129.0,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,Nutshell,Jar Of Flies,album,spotify:track:2JuasWPUodaUxf5nwNpciQ,0.384,0.561,3.0,-10.059,0.0296,0.373,0.253,0.0775,0.159,136.136,259200.0,https://www.youtube.com/watch?v=kq9MBnX00hs,Alice in Chains - Nutshell (Music Video),ChannelCoverTV,3762458.0,42620.0,2302.0,False,False,153621659.0
2130,2130.0,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,Rooster (2022 Remaster),Dirt (2022 Remaster),album,spotify:track:0wvIGFIgbyz4JNwQhZgTv2,0.271,0.551,3.0,-8.46,0.0272,0.0307,0.000581,0.118,0.2,143.899,374333.0,https://www.youtube.com/watch?v=uAE6Il6OTcs,Alice In Chains - Rooster (Official HD Video),AliceInChainsVEVO,94664906.0,606501.0,29922.0,True,True,164654924.0
2131,2131.0,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,Them Bones (2022 Remaster),Dirt (2022 Remaster),album,spotify:track:4A065x9kJt955eGVqf813g,0.159,0.946,9.0,-5.756,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,149467.0,https://www.youtube.com/watch?v=nGJIn1BQtp8,Alice in Chains - Them Bones (2022 Remaster),sixdust,6597.0,223.0,38.0,False,False,105831963.0
2132,2132.0,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,Down In A Hole (2022 Remaster),Dirt (2022 Remaster),album,spotify:track:7FRfYOql61DGDp9VPPe2qA,0.357,0.795,6.0,-5.909,0.0337,0.0134,0.00013,0.111,0.416,97.171,338227.0,https://www.youtube.com/watch?v=E17hqs4Un-k,Down In A Hole (2022 Remaster),Alice in Chains - Topic,12622307.0,161628.0,702.0,True,True,111338006.0
2133,2133.0,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,No Excuses,Jar Of Flies,album,spotify:track:4PtZE0h5oyPhCtPjg3NeYQ,0.527,0.838,3.0,-6.013,0.0323,0.0206,0.00062,0.07,0.721,117.454,255573.0,https://www.youtube.com/watch?v=r80HF68KM8g,Alice In Chains - No Excuses (Official Video),AliceInChainsVEVO,23818934.0,123546.0,5620.0,True,True,79473458.0
2134,2134.0,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,We Die Young,Facelift,album,spotify:track:5Ds35L9KpUDKgSxZ6whuoQ,0.486,0.938,1.0,-6.652,0.0704,1.79e-05,0.000103,0.361,0.525,125.816,152560.0,https://www.youtube.com/watch?v=6JA25BIxgtk,Alice In Chains - We Die Young (Official HD Video),AliceInChainsVEVO,14305016.0,103605.0,6018.0,True,True,34543000.0
2135,2135.0,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,I Stay Away,Jar Of Flies,album,spotify:track:6HnZsLUDrG3HTSbh8sq2u3,0.174,0.781,6.0,-7.066,0.0406,0.0452,0.00346,0.0822,0.276,81.37,254400.0,https://www.youtube.com/watch?v=ODTv9Lt5WYs,Alice In Chains - I Stay Away (Official Video),AliceInChainsVEVO,24393566.0,146122.0,7950.0,True,True,46003451.0
2136,2136.0,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,Heaven Beside You,Alice In Chains,album,spotify:track:1DCdIWCE5UFiObCsTSpKFv,0.551,0.724,10.0,-7.09,0.032,0.00451,0.000167,0.116,0.559,111.243,327893.0,https://www.youtube.com/watch?v=TEAylKJb-to,Alice In Chains - Heaven Beside You (Official Video),AliceInChainsVEVO,15011020.0,101886.0,4293.0,True,True,52442898.0
2137,2137.0,Ella Fitzgerald,https://open.spotify.com/artist/5V0MlUE1Bft0mbLlND7FJz,Sleigh Ride,Ella Wishes You A Swinging Christmas (Expanded Edition),album,spotify:track:4ukUoXLuFzMixyZyabSGc4,0.508,0.287,1.0,-12.472,0.0523,0.764,0.0,0.153,0.644,154.759,175987.0,https://www.youtube.com/watch?v=NRSvczD9840,Ella Fitzgerald - Sleigh Ride (Official Video),EllaFitzgeraldVEVO,554757.0,4589.0,88.0,True,True,130299557.0
2138,2138.0,Ella Fitzgerald,https://open.spotify.com/artist/5V0MlUE1Bft0mbLlND7FJz,Frosty The Snowman,Ella Wishes You A Swinging Christmas (Expanded Edition),album,spotify:track:65irrLqfCMRiO3p87P4C0D,0.579,0.502,8.0,-7.57,0.0513,0.733,0.0,0.281,0.836,76.816,131733.0,https://www.youtube.com/watch?v=Hmw4Fu4XupE,Ella Fitzgerald - Frosty The Snowman (Official Video),EllaFitzgeraldVEVO,1284434.0,14122.0,0.0,True,True,116202335.0
2141,2141.0,Ella Fitzgerald,https://open.spotify.com/artist/5V0MlUE1Bft0mbLlND7FJz,What Are You Doing New Year's Eve?,Ella Wishes You A Swinging Christmas (Expanded Edition),album,spotify:track:19NdiithlwC8EfytiHVk7a,0.345,0.253,3.0,-10.555,0.0404,0.983,2.91e-06,0.137,0.249,138.079,212107.0,https://www.youtube.com/watch?v=LQfZTPKzRZ0,Ella Fitzgerald - What Are You Doing New Year's Eve,purple0accident,236815.0,1369.0,58.0,False,False,22005346.0
2143,2143.0,Ella Fitzgerald,https://open.spotify.com/artist/5V0MlUE1Bft0mbLlND7FJz,We Three Kings - Remastered 2006,Ella Fitzgerald's Christmas (Deluxe Edition),album,spotify:track:0si9tjG0DZWkgydIyJBM0N,0.32,0.283,0.0,-14.078,0.0365,0.922,0.000305,0.145,0.431,79.716,127333.0,https://www.youtube.com/watch?v=L690w1cZSZE,We Three Kings (Remastered 2006),Ella Fitzgerald - Topic,29012.0,315.0,3.0,True,True,8456463.0
2145,2145.0,Ella Fitzgerald,https://open.spotify.com/artist/5V0MlUE1Bft0mbLlND7FJz,Have Yourself A Merry Little Christmas,Ella Wishes You A Swinging Christmas (Expanded Edition),album,spotify:track:1ta7346unwX9mJOqbSB9wD,0.611,0.247,7.0,-9.038,0.0419,0.961,2.74e-06,0.218,0.484,112.239,175840.0,https://www.youtube.com/watch?v=NWI-EoTfu20,Ella Fitzgerald - Have Yourself A Merry Little Christmas,purple0accident,602673.0,3383.0,107.0,False,False,37961966.0
2146,2146.0,Ella Fitzgerald,https://open.spotify.com/artist/5V0MlUE1Bft0mbLlND7FJz,They Can't Take That Away From Me,The Complete Ella And Louis On Verve,album,spotify:track:1V4NaFlrUCK49MXcdOcVeS,0.563,0.136,3.0,-17.402,0.0683,0.87,0.0,0.106,0.368,104.928,280000.0,https://www.youtube.com/watch?v=uhCXXOhQ4zw,"~ ELLA FITZGERALD AND LOUIS ARMSTRONG ~ ""They Can`t Take That Away From Me""",Scout4Me1,1138380.0,9625.0,179.0,False,False,56662229.0
2147,2147.0,Sade,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,Like a Tattoo,Love Deluxe,album,spotify:track:4PEGwWH4tL6H7dGl4uVSPg,0.557,0.16,5.0,-16.302,0.0315,0.922,0.000756,0.0996,0.133,136.01,218000.0,https://www.youtube.com/watch?v=nxzhTkMEEzc,Sade- Like a Tattoo (Official-Unofficial) music video,awesomenessk,35577.0,442.0,54.0,False,False,39276090.0
2148,2148.0,Sade,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,Smooth Operator - Single Version,The Best of Sade,compilation,spotify:track:1Hv1VTm8zeOeybub15mA2R,0.734,0.58,9.0,-6.619,0.0321,0.238,0.0006,0.0298,0.962,119.336,258693.0,https://www.youtube.com/watch?v=4TYv2PhG89A,Sade - Smooth Operator - Official - 1984,SadeVEVO,114211008.0,786441.0,26306.0,True,True,218772526.0
2149,2149.0,Sade,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,By Your Side,Lovers Rock,album,spotify:track:7H3ojI1BsVy0dEJENqMt1k,0.653,0.429,11.0,-10.473,0.0297,0.0849,0.00371,0.0693,0.627,146.073,274933.0,https://www.youtube.com/watch?v=C8QJmI_V3j4,Sade - By Your Side - Official - 2000,SadeVEVO,103564063.0,607057.0,26856.0,True,True,171556706.0
2150,2150.0,Sade,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,No Ordinary Love,Love Deluxe,album,spotify:track:1oaaSrDJimABpOdCEbw2DJ,0.629,0.364,11.0,-12.259,0.038,0.467,0.0204,0.0941,0.701,166.266,440467.0,https://www.youtube.com/watch?v=_WcWHZc8s2I,Sade - No Ordinary Love - Official - 1992,SadeVEVO,142751443.0,882395.0,27852.0,True,True,137801079.0
2151,2151.0,Sade,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,Kiss of Life,The Best of Sade,compilation,spotify:track:65krtHkaYLPr0mEbjL61UP,0.723,0.47,6.0,-11.302,0.028,0.633,0.0373,0.0968,0.783,97.107,251333.0,https://www.youtube.com/watch?v=MmOau-PMWJk,Sade - Kiss Of Life - Official - 1993,SadeVEVO,39530610.0,285876.0,9690.0,True,True,68194557.0
2152,2152.0,Sade,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,Your Love Is King,Diamond Life,album,spotify:track:1j2LuIf7mv15ZVug1Xy5qz,0.742,0.42,9.0,-6.797,0.031,0.562,4.12e-05,0.0402,0.594,134.624,219427.0,https://www.youtube.com/watch?v=k1ljpLQ1V6Y,Sade - Your Love Is King - Official - 1984,SadeVEVO,31467809.0,195918.0,6869.0,True,True,133280367.0
2153,2153.0,Sade,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,The Sweetest Taboo,Promise,album,spotify:track:0sKfhhj6hYyJIXnTiZV9vf,0.752,0.823,10.0,-9.455,0.0447,0.128,0.0098,0.303,0.962,91.563,277373.0,https://www.youtube.com/watch?v=kcPc18SG6uA,Sade - The Sweetest Taboo - Official - 1985,SadeVEVO,93906429.0,578213.0,19832.0,True,True,92447408.0
2155,2155.0,Sade,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,Hang on to Your Love,The Best of Sade,compilation,spotify:track:6KIS5YIZAyeiFNx1aE1OhY,0.846,0.703,0.0,-5.76,0.0301,0.147,1.21e-05,0.071,0.964,107.767,270467.0,https://www.youtube.com/watch?v=kxNJV83EMJw,Sade - Hang On To Your Love - Official - 1984,SadeVEVO,20338824.0,111456.0,2706.0,True,True,51494808.0
2156,2156.0,Sade,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,Cherish the Day,Love Deluxe,album,spotify:track:22QiTJqDn1BIRSh4mkNJ5w,0.68,0.389,8.0,-13.239,0.0545,0.0121,0.0834,0.105,0.68,80.145,332133.0,https://www.youtube.com/watch?v=pKhfoKOTwZY,Sade - Cherish The Day - Official - 1993,SadeVEVO,41774979.0,257711.0,11122.0,True,True,24482095.0
2157,2157.0,Wyclef Jean,https://open.spotify.com/artist/7aBzpmFXB4WWpPl2F7RjBe,Ready or Not,The Score (Expanded Edition),album,spotify:track:3vZO25GdYuqFrR1kzZADnp,0.607,0.422,10.0,-13.364,0.499,0.209,0.0,0.0839,0.563,130.47,226987.0,https://www.youtube.com/watch?v=aIXyKmElvv8,Fugees - Ready or Not (Official Video),TheFugeesVEVO,212066884.0,1317003.0,30299.0,True,True,270271722.0
2158,2158.0,Wyclef Jean,https://open.spotify.com/artist/7aBzpmFXB4WWpPl2F7RjBe,Fu-Gee-La,The Score (Expanded Edition),album,spotify:track:1rJM37Dd4OcSJvzI84yCcP,0.681,0.505,1.0,-11.709,0.138,0.137,0.0,0.234,0.399,89.953,260067.0,https://www.youtube.com/watch?v=MPlb9HoOCxs,Fugees - Fu-Gee-La (Official HD Video),TheFugeesVEVO,70572748.0,473024.0,8645.0,True,True,126371223.0
2159,2159.0,Wyclef Jean,https://open.spotify.com/artist/7aBzpmFXB4WWpPl2F7RjBe,"No Woman, No Cry",The Score (Expanded Edition),album,spotify:track:5bUVHuzQh5mkvMPjUU074i,0.846,0.326,0.0,-13.909,0.152,0.0134,3.97e-05,0.28,0.367,88.988,273093.0,https://www.youtube.com/watch?v=HlB69Qm3BaU,Wyclef Jean - No Woman No Cry,ProGosuImba1337,123640.0,1144.0,21.0,False,False,63954918.0
2160,2160.0,Wyclef Jean,https://open.spotify.com/artist/7aBzpmFXB4WWpPl2F7RjBe,Zealots,The Score (Expanded Edition),album,spotify:track:52PgJoRz30sRQGOGqXYKdX,0.53,0.45,5.0,-14.975,0.489,0.196,2.62e-06,0.147,0.339,77.887,260547.0,https://www.youtube.com/watch?v=F0wUF-ngNPo,Fugees - Zealots (Official Audio),TheFugeesVEVO,440111.0,5840.0,166.0,True,True,30918066.0
2161,2161.0,Wyclef Jean,https://open.spotify.com/artist/7aBzpmFXB4WWpPl2F7RjBe,"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",CARNIVAL VOL. II...Memoirs of an Immigrant,album,spotify:track:4VSx9uyg0sZpdnygVar6pE,0.73,0.746,1.0,-3.53,0.0517,0.0672,0.0,0.353,0.549,92.523,239440.0,https://www.youtube.com/watch?v=sXJXLq1lN7U,"Wyclef Jean - Sweetest Girl (Dollar Bill) (Official Video) ft. Akon, Lil Wayne, Niia",WyclefVEVO,112497820.0,584461.0,24812.0,True,True,87750295.0
2162,2162.0,Wyclef Jean,https://open.spotify.com/artist/7aBzpmFXB4WWpPl2F7RjBe,We Trying to Stay Alive (feat. John Forté & Pras),Wyclef Jean presents The Carnival featuring Refugee Allstars (feat. Refugee All Stars),album,spotify:track:4wwRROf47MXBX5u5Knwixx,0.87,0.614,1.0,-8.694,0.251,0.00564,5.95e-05,0.123,0.644,98.931,191533.0,https://www.youtube.com/watch?v=KPV1InMNUf4,"Wyclef Jean - We Trying To Stay Alive (Official Video) ft. John Forté, Pras",WyclefVEVO,5116544.0,45600.0,1706.0,True,True,23259290.0
2163,2163.0,Wyclef Jean,https://open.spotify.com/artist/7aBzpmFXB4WWpPl2F7RjBe,"Guantanamera (feat. Ms. Lauryn Hill, Celia Cruz & Jeni Fujita)",Wyclef Jean presents The Carnival featuring Refugee Allstars (feat. Refugee All Stars),album,spotify:track:6g5ov3aSDUvvDkQKIcmZQI,0.833,0.431,2.0,-8.991,0.178,0.00195,0.000278,0.124,0.385,87.97,270493.0,https://www.youtube.com/watch?v=mSdpLMRTwA8,"Wyclef Jean - Guantanamera (Official Video) ft. Ms. Lauryn Hill, Celia Cruz, Jeni Fujita",WyclefVEVO,4320002.0,34841.0,1019.0,True,True,19552207.0
2164,2164.0,Wyclef Jean,https://open.spotify.com/artist/7aBzpmFXB4WWpPl2F7RjBe,Killing Me Softly With His Song,Greatest Hits,compilation,spotify:track:2HAVFycrhtbmLxyyxpm6JI,0.765,0.437,4.0,-10.122,0.0727,0.0271,1.31e-06,0.167,0.498,92.402,290293.0,https://www.youtube.com/watch?v=oKOtzIo-uYw,Fugees - Killing Me Softly With His Song (Official Video),TheFugeesVEVO,351401822.0,2549466.0,42859.0,True,True,518080621.0
2165,2165.0,Wyclef Jean,https://open.spotify.com/artist/7aBzpmFXB4WWpPl2F7RjBe,911 (feat. Mary J. Blige),The Ecleftic -2 Sides II A Book,album,spotify:track:28hgx2bWXcaBJeC9zVwrBq,0.747,0.646,7.0,-9.185,0.191,0.273,3.7e-06,0.0931,0.73,87.011,259333.0,https://www.youtube.com/watch?v=KiNRIR8tjFc,Wyclef Jean - 911 (Official Video) ft. Mary J. Blige,WyclefVEVO,106612445.0,604537.0,16481.0,True,True,44724495.0
